calendar_position,source_timestamp_utc,source_timestamp_local_london,timestamp_utc,timestamp_local,alignment_method
1452,2013-03-02T12:00:00Z,2013-03-02 12:00:00+00:00,2013-03-02T11:00:00Z,2013-03-02 12:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1453,2013-03-02T13:00:00Z,2013-03-02 13:00:00+00:00,2013-03-02T12:00:00Z,2013-03-02 13:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1454,2013-03-02T14:00:00Z,2013-03-02 14:00:00+00:00,2013-03-02T13:00:00Z,2013-03-02 14:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1455,2013-03-02T15:00:00Z,2013-03-02 15:00:00+00:00,2013-03-02T14:00:00Z,2013-03-02 15:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1456,2013-03-02T16:00:00Z,2013-03-02 16:00:00+00:00,2013-03-02T15:00:00Z,2013-03-02 16:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1457,2013-03-02T17:00:00Z,2013-03-02 17:00:00+00:00,2013-03-02T16:00:00Z,2013-03-02 17:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1458,2013-03-02T18:00:00Z,2013-03-02 18:00:00+00:00,2013-03-02T17:00:00Z,2013-03-02 18:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1459,2013-03-02T19:00:00Z,2013-03-02 19:00:00+00:00,2013-03-02T18:00:00Z,2013-03-02 19:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1460,2013-03-02T20:00:00Z,2013-03-02 20:00:00+00:00,2013-03-02T19:00:00Z,2013-03-02 20:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1461,2013-03-02T21:00:00Z,2013-03-02 21:00:00+00:00,2013-03-02T20:00:00Z,2013-03-02 21:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1462,2013-03-02T22:00:00Z,2013-03-02 22:00:00+00:00,2013-03-02T21:00:00Z,2013-03-02 22:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1463,2013-03-02T23:00:00Z,2013-03-02 23:00:00+00:00,2013-03-02T22:00:00Z,2013-03-02 23:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1464,2013-03-03T00:00:00Z,2013-03-03 00:00:00+00:00,2013-03-02T23:00:00Z,2013-03-03 00:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1465,2013-03-03T01:00:00Z,2013-03-03 01:00:00+00:00,2013-03-03T00:00:00Z,2013-03-03 01:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1466,2013-03-03T02:00:00Z,2013-03-03 02:00:00+00:00,2013-03-03T01:00:00Z,2013-03-03 02:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1467,2013-03-03T03:00:00Z,2013-03-03 03:00:00+00:00,2013-03-03T02:00:00Z,2013-03-03 03:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1468,2013-03-03T04:00:00Z,2013-03-03 04:00:00+00:00,2013-03-03T03:00:00Z,2013-03-03 04:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1469,2013-03-03T05:00:00Z,2013-03-03 05:00:00+00:00,2013-03-03T04:00:00Z,2013-03-03 05:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1470,2013-03-03T06:00:00Z,2013-03-03 06:00:00+00:00,2013-03-03T05:00:00Z,2013-03-03 06:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1471,2013-03-03T07:00:00Z,2013-03-03 07:00:00+00:00,2013-03-03T06:00:00Z,2013-03-03 07:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1472,2013-03-03T08:00:00Z,2013-03-03 08:00:00+00:00,2013-03-03T07:00:00Z,2013-03-03 08:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1473,2013-03-03T09:00:00Z,2013-03-03 09:00:00+00:00,2013-03-03T08:00:00Z,2013-03-03 09:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1474,2013-03-03T10:00:00Z,2013-03-03 10:00:00+00:00,2013-03-03T09:00:00Z,2013-03-03 10:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1475,2013-03-03T11:00:00Z,2013-03-03 11:00:00+00:00,2013-03-03T10:00:00Z,2013-03-03 11:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1476,2013-03-03T12:00:00Z,2013-03-03 12:00:00+00:00,2013-03-03T11:00:00Z,2013-03-03 12:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1477,2013-03-03T13:00:00Z,2013-03-03 13:00:00+00:00,2013-03-03T12:00:00Z,2013-03-03 13:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1478,2013-03-03T14:00:00Z,2013-03-03 14:00:00+00:00,2013-03-03T13:00:00Z,2013-03-03 14:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1479,2013-03-03T15:00:00Z,2013-03-03 15:00:00+00:00,2013-03-03T14:00:00Z,2013-03-03 15:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1480,2013-03-03T16:00:00Z,2013-03-03 16:00:00+00:00,2013-03-03T15:00:00Z,2013-03-03 16:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1481,2013-03-03T17:00:00Z,2013-03-03 17:00:00+00:00,2013-03-03T16:00:00Z,2013-03-03 17:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1482,2013-03-03T18:00:00Z,2013-03-03 18:00:00+00:00,2013-03-03T17:00:00Z,2013-03-03 18:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1483,2013-03-03T19:00:00Z,2013-03-03 19:00:00+00:00,2013-03-03T18:00:00Z,2013-03-03 19:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1484,2013-03-03T20:00:00Z,2013-03-03 20:00:00+00:00,2013-03-03T19:00:00Z,2013-03-03 20:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1485,2013-03-03T21:00:00Z,2013-03-03 21:00:00+00:00,2013-03-03T20:00:00Z,2013-03-03 21:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1486,2013-03-03T22:00:00Z,2013-03-03 22:00:00+00:00,2013-03-03T21:00:00Z,2013-03-03 22:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1487,2013-03-03T23:00:00Z,2013-03-03 23:00:00+00:00,2013-03-03T22:00:00Z,2013-03-03 23:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1488,2013-03-04T00:00:00Z,2013-03-04 00:00:00+00:00,2013-03-03T23:00:00Z,2013-03-04 00:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1489,2013-03-04T01:00:00Z,2013-03-04 01:00:00+00:00,2013-03-04T00:00:00Z,2013-03-04 01:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1490,2013-03-04T02:00:00Z,2013-03-04 02:00:00+00:00,2013-03-04T01:00:00Z,2013-03-04 02:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1491,2013-03-04T03:00:00Z,2013-03-04 03:00:00+00:00,2013-03-04T02:00:00Z,2013-03-04 03:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1492,2013-03-04T04:00:00Z,2013-03-04 04:00:00+00:00,2013-03-04T03:00:00Z,2013-03-04 04:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1493,2013-03-04T05:00:00Z,2013-03-04 05:00:00+00:00,2013-03-04T04:00:00Z,2013-03-04 05:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1494,2013-03-04T06:00:00Z,2013-03-04 06:00:00+00:00,2013-03-04T05:00:00Z,2013-03-04 06:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1495,2013-03-04T07:00:00Z,2013-03-04 07:00:00+00:00,2013-03-04T06:00:00Z,2013-03-04 07:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1496,2013-03-04T08:00:00Z,2013-03-04 08:00:00+00:00,2013-03-04T07:00:00Z,2013-03-04 08:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1497,2013-03-04T09:00:00Z,2013-03-04 09:00:00+00:00,2013-03-04T08:00:00Z,2013-03-04 09:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1498,2013-03-04T10:00:00Z,2013-03-04 10:00:00+00:00,2013-03-04T09:00:00Z,2013-03-04 10:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1499,2013-03-04T11:00:00Z,2013-03-04 11:00:00+00:00,2013-03-04T10:00:00Z,2013-03-04 11:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1500,2013-03-04T12:00:00Z,2013-03-04 12:00:00+00:00,2013-03-04T11:00:00Z,2013-03-04 12:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1501,2013-03-04T13:00:00Z,2013-03-04 13:00:00+00:00,2013-03-04T12:00:00Z,2013-03-04 13:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1502,2013-03-04T14:00:00Z,2013-03-04 14:00:00+00:00,2013-03-04T13:00:00Z,2013-03-04 14:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1503,2013-03-04T15:00:00Z,2013-03-04 15:00:00+00:00,2013-03-04T14:00:00Z,2013-03-04 15:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1504,2013-03-04T16:00:00Z,2013-03-04 16:00:00+00:00,2013-03-04T15:00:00Z,2013-03-04 16:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1505,2013-03-04T17:00:00Z,2013-03-04 17:00:00+00:00,2013-03-04T16:00:00Z,2013-03-04 17:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1506,2013-03-04T18:00:00Z,2013-03-04 18:00:00+00:00,2013-03-04T17:00:00Z,2013-03-04 18:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1507,2013-03-04T19:00:00Z,2013-03-04 19:00:00+00:00,2013-03-04T18:00:00Z,2013-03-04 19:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1508,2013-03-04T20:00:00Z,2013-03-04 20:00:00+00:00,2013-03-04T19:00:00Z,2013-03-04 20:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1509,2013-03-04T21:00:00Z,2013-03-04 21:00:00+00:00,2013-03-04T20:00:00Z,2013-03-04 21:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1510,2013-03-04T22:00:00Z,2013-03-04 22:00:00+00:00,2013-03-04T21:00:00Z,2013-03-04 22:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1511,2013-03-04T23:00:00Z,2013-03-04 23:00:00+00:00,2013-03-04T22:00:00Z,2013-03-04 23:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1512,2013-03-05T00:00:00Z,2013-03-05 00:00:00+00:00,2013-03-04T23:00:00Z,2013-03-05 00:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1513,2013-03-05T01:00:00Z,2013-03-05 01:00:00+00:00,2013-03-05T00:00:00Z,2013-03-05 01:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1514,2013-03-05T02:00:00Z,2013-03-05 02:00:00+00:00,2013-03-05T01:00:00Z,2013-03-05 02:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1515,2013-03-05T03:00:00Z,2013-03-05 03:00:00+00:00,2013-03-05T02:00:00Z,2013-03-05 03:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1516,2013-03-05T04:00:00Z,2013-03-05 04:00:00+00:00,2013-03-05T03:00:00Z,2013-03-05 04:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1517,2013-03-05T05:00:00Z,2013-03-05 05:00:00+00:00,2013-03-05T04:00:00Z,2013-03-05 05:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1518,2013-03-05T06:00:00Z,2013-03-05 06:00:00+00:00,2013-03-05T05:00:00Z,2013-03-05 06:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1519,2013-03-05T07:00:00Z,2013-03-05 07:00:00+00:00,2013-03-05T06:00:00Z,2013-03-05 07:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1520,2013-03-05T08:00:00Z,2013-03-05 08:00:00+00:00,2013-03-05T07:00:00Z,2013-03-05 08:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1521,2013-03-05T09:00:00Z,2013-03-05 09:00:00+00:00,2013-03-05T08:00:00Z,2013-03-05 09:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1522,2013-03-05T10:00:00Z,2013-03-05 10:00:00+00:00,2013-03-05T09:00:00Z,2013-03-05 10:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1523,2013-03-05T11:00:00Z,2013-03-05 11:00:00+00:00,2013-03-05T10:00:00Z,2013-03-05 11:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1524,2013-03-05T12:00:00Z,2013-03-05 12:00:00+00:00,2013-03-05T11:00:00Z,2013-03-05 12:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1525,2013-03-05T13:00:00Z,2013-03-05 13:00:00+00:00,2013-03-05T12:00:00Z,2013-03-05 13:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1526,2013-03-05T14:00:00Z,2013-03-05 14:00:00+00:00,2013-03-05T13:00:00Z,2013-03-05 14:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1527,2013-03-05T15:00:00Z,2013-03-05 15:00:00+00:00,2013-03-05T14:00:00Z,2013-03-05 15:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1528,2013-03-05T16:00:00Z,2013-03-05 16:00:00+00:00,2013-03-05T15:00:00Z,2013-03-05 16:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1529,2013-03-05T17:00:00Z,2013-03-05 17:00:00+00:00,2013-03-05T16:00:00Z,2013-03-05 17:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1530,2013-03-05T18:00:00Z,2013-03-05 18:00:00+00:00,2013-03-05T17:00:00Z,2013-03-05 18:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1531,2013-03-05T19:00:00Z,2013-03-05 19:00:00+00:00,2013-03-05T18:00:00Z,2013-03-05 19:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1532,2013-03-05T20:00:00Z,2013-03-05 20:00:00+00:00,2013-03-05T19:00:00Z,2013-03-05 20:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1533,2013-03-05T21:00:00Z,2013-03-05 21:00:00+00:00,2013-03-05T20:00:00Z,2013-03-05 21:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1534,2013-03-05T22:00:00Z,2013-03-05 22:00:00+00:00,2013-03-05T21:00:00Z,2013-03-05 22:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1535,2013-03-05T23:00:00Z,2013-03-05 23:00:00+00:00,2013-03-05T22:00:00Z,2013-03-05 23:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1536,2013-03-06T00:00:00Z,2013-03-06 00:00:00+00:00,2013-03-05T23:00:00Z,2013-03-06 00:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1537,2013-03-06T01:00:00Z,2013-03-06 01:00:00+00:00,2013-03-06T00:00:00Z,2013-03-06 01:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1538,2013-03-06T02:00:00Z,2013-03-06 02:00:00+00:00,2013-03-06T01:00:00Z,2013-03-06 02:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1539,2013-03-06T03:00:00Z,2013-03-06 03:00:00+00:00,2013-03-06T02:00:00Z,2013-03-06 03:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1540,2013-03-06T04:00:00Z,2013-03-06 04:00:00+00:00,2013-03-06T03:00:00Z,2013-03-06 04:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1541,2013-03-06T05:00:00Z,2013-03-06 05:00:00+00:00,2013-03-06T04:00:00Z,2013-03-06 05:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1542,2013-03-06T06:00:00Z,2013-03-06 06:00:00+00:00,2013-03-06T05:00:00Z,2013-03-06 06:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1543,2013-03-06T07:00:00Z,2013-03-06 07:00:00+00:00,2013-03-06T06:00:00Z,2013-03-06 07:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1544,2013-03-06T08:00:00Z,2013-03-06 08:00:00+00:00,2013-03-06T07:00:00Z,2013-03-06 08:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1545,2013-03-06T09:00:00Z,2013-03-06 09:00:00+00:00,2013-03-06T08:00:00Z,2013-03-06 09:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1546,2013-03-06T10:00:00Z,2013-03-06 10:00:00+00:00,2013-03-06T09:00:00Z,2013-03-06 10:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1547,2013-03-06T11:00:00Z,2013-03-06 11:00:00+00:00,2013-03-06T10:00:00Z,2013-03-06 11:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1548,2013-03-06T12:00:00Z,2013-03-06 12:00:00+00:00,2013-03-06T11:00:00Z,2013-03-06 12:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1549,2013-03-06T13:00:00Z,2013-03-06 13:00:00+00:00,2013-03-06T12:00:00Z,2013-03-06 13:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1550,2013-03-06T14:00:00Z,2013-03-06 14:00:00+00:00,2013-03-06T13:00:00Z,2013-03-06 14:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1551,2013-03-06T15:00:00Z,2013-03-06 15:00:00+00:00,2013-03-06T14:00:00Z,2013-03-06 15:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1552,2013-03-06T16:00:00Z,2013-03-06 16:00:00+00:00,2013-03-06T15:00:00Z,2013-03-06 16:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1553,2013-03-06T17:00:00Z,2013-03-06 17:00:00+00:00,2013-03-06T16:00:00Z,2013-03-06 17:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1554,2013-03-06T18:00:00Z,2013-03-06 18:00:00+00:00,2013-03-06T17:00:00Z,2013-03-06 18:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1555,2013-03-06T19:00:00Z,2013-03-06 19:00:00+00:00,2013-03-06T18:00:00Z,2013-03-06 19:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1556,2013-03-06T20:00:00Z,2013-03-06 20:00:00+00:00,2013-03-06T19:00:00Z,2013-03-06 20:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1557,2013-03-06T21:00:00Z,2013-03-06 21:00:00+00:00,2013-03-06T20:00:00Z,2013-03-06 21:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1558,2013-03-06T22:00:00Z,2013-03-06 22:00:00+00:00,2013-03-06T21:00:00Z,2013-03-06 22:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1559,2013-03-06T23:00:00Z,2013-03-06 23:00:00+00:00,2013-03-06T22:00:00Z,2013-03-06 23:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1560,2013-03-07T00:00:00Z,2013-03-07 00:00:00+00:00,2013-03-06T23:00:00Z,2013-03-07 00:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1561,2013-03-07T01:00:00Z,2013-03-07 01:00:00+00:00,2013-03-07T00:00:00Z,2013-03-07 01:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1562,2013-03-07T02:00:00Z,2013-03-07 02:00:00+00:00,2013-03-07T01:00:00Z,2013-03-07 02:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1563,2013-03-07T03:00:00Z,2013-03-07 03:00:00+00:00,2013-03-07T02:00:00Z,2013-03-07 03:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1564,2013-03-07T04:00:00Z,2013-03-07 04:00:00+00:00,2013-03-07T03:00:00Z,2013-03-07 04:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1565,2013-03-07T05:00:00Z,2013-03-07 05:00:00+00:00,2013-03-07T04:00:00Z,2013-03-07 05:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1566,2013-03-07T06:00:00Z,2013-03-07 06:00:00+00:00,2013-03-07T05:00:00Z,2013-03-07 06:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1567,2013-03-07T07:00:00Z,2013-03-07 07:00:00+00:00,2013-03-07T06:00:00Z,2013-03-07 07:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1568,2013-03-07T08:00:00Z,2013-03-07 08:00:00+00:00,2013-03-07T07:00:00Z,2013-03-07 08:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1569,2013-03-07T09:00:00Z,2013-03-07 09:00:00+00:00,2013-03-07T08:00:00Z,2013-03-07 09:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1570,2013-03-07T10:00:00Z,2013-03-07 10:00:00+00:00,2013-03-07T09:00:00Z,2013-03-07 10:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1571,2013-03-07T11:00:00Z,2013-03-07 11:00:00+00:00,2013-03-07T10:00:00Z,2013-03-07 11:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1572,2013-03-07T12:00:00Z,2013-03-07 12:00:00+00:00,2013-03-07T11:00:00Z,2013-03-07 12:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1573,2013-03-07T13:00:00Z,2013-03-07 13:00:00+00:00,2013-03-07T12:00:00Z,2013-03-07 13:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1574,2013-03-07T14:00:00Z,2013-03-07 14:00:00+00:00,2013-03-07T13:00:00Z,2013-03-07 14:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1575,2013-03-07T15:00:00Z,2013-03-07 15:00:00+00:00,2013-03-07T14:00:00Z,2013-03-07 15:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1576,2013-03-07T16:00:00Z,2013-03-07 16:00:00+00:00,2013-03-07T15:00:00Z,2013-03-07 16:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1577,2013-03-07T17:00:00Z,2013-03-07 17:00:00+00:00,2013-03-07T16:00:00Z,2013-03-07 17:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1578,2013-03-07T18:00:00Z,2013-03-07 18:00:00+00:00,2013-03-07T17:00:00Z,2013-03-07 18:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1579,2013-03-07T19:00:00Z,2013-03-07 19:00:00+00:00,2013-03-07T18:00:00Z,2013-03-07 19:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1580,2013-03-07T20:00:00Z,2013-03-07 20:00:00+00:00,2013-03-07T19:00:00Z,2013-03-07 20:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1581,2013-03-07T21:00:00Z,2013-03-07 21:00:00+00:00,2013-03-07T20:00:00Z,2013-03-07 21:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1582,2013-03-07T22:00:00Z,2013-03-07 22:00:00+00:00,2013-03-07T21:00:00Z,2013-03-07 22:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
1583,2013-03-07T23:00:00Z,2013-03-07 23:00:00+00:00,2013-03-07T22:00:00Z,2013-03-07 23:00:00+01:00,timezone_aware_calendar_position_Europe_London_to_Europe_Madrid
